3.30078125,-0.013278398,A
3.300842285,-0.097463444,A
3.30090332,-0.119505577,A
3.300964355,-0.126941487,A
3.301025391,-0.113131948,A
3.301086426,-0.054706998,A
3.301147461,0.023104411,A
3.301208496,0.028150203,A
3.301269531,-0.002921247,A
3.301330566,-0.024963386,A
3.301391602,-0.053910296,A
3.301452637,-0.116584338,A
3.301513672,-0.121630125,A
3.301574707,-0.093214355,A
3.301635742,-0.051785752,A
3.301696777,-0.034523834,A
3.301757813,-0.04647439,A
3.301818848,-0.02868134,A
3.301879883,0.017527485,A
3.301940918,0.002390112,A
3.302001953,-0.054175865,A
3.302062988,-0.094276622,A
3.302124023,0.012481693,A
3.302185059,0.646126807,A
3.302246094,0.545742154,A
3.302307129,0.079139248,A
3.302368164,0,A
3.302429199,-0.079935953,A
3.302490234,-0.065860853,A
3.30255127,-0.025228957,A
3.302612305,0.016465213,A
3.30267334,-0.028150203,A
3.302734375,-0.099853545,A
3.30279541,-0.163855419,A
3.302856445,-0.177399397,A
3.30291748,-0.184304163,A
3.302978516,-0.223873794,A
3.303039551,-0.215641186,A
3.303100586,-0.184569731,A
3.303161621,-0.163855419,A
3.303222656,-0.139157608,A
3.303283691,-0.103571504,A
3.303344727,-0.105430476,A
3.303405762,-0.131456137,A
3.303466797,-0.095073327,A
3.303527832,-0.056300405,A
3.303588867,-0.061611764,A
3.303649902,-0.075421304,A
3.303710938,-0.083919473,A
3.303771973,-0.056831542,A
3.303833008,-0.037710652,A
3.303894043,-0.031602588,A
3.303955078,-0.048598934,A
3.304016113,-0.077545844,A
3.304077148,-0.120036721,A
3.304138184,-0.13623637,A
3.304199219,-0.111272976,A
3.304260254,-0.099587984,A
3.304321289,-0.131190568,A
3.304382324,-0.173150301,A
3.304443359,-0.176071554,A
3.304504395,-0.163589865,A
3.30456543,-0.190146655,A
3.304626465,-0.225998342,A
3.3046875,-0.232371956,A
3.304748535,-0.238480031,A
3.30480957,-0.260522157,A
3.304870605,-0.27937749,A
3.304931641,-0.238214448,A
3.304992676,-0.209267542,A
3.305053711,-0.219624698,A
3.305114746,-0.234496504,A
3.305175781,-0.20953311,A
3.305236816,-0.206877425,A
3.305297852,-0.180320635,A
3.305358887,-0.195989162,A
3.305419922,-0.155091688,A
3.305480957,-0.270082623,A
3.305541992,-0.503251314,A
3.305603027,-0.67905724,A
3.305664063,-0.943297386,A
3.305725098,-1.064130783,A
3.305786133,-0.886731386,A
3.305847168,-0.716502309,A
3.305908203,-0.657811821,A
3.305969238,-0.721813679,A
3.306030273,-0.771474898,A
3.306091309,-0.918599606,A
3.306152344,-1.038901925,A
3.306213379,-0.99561429,A
3.306274414,-0.811575711,A
3.306335449,-0.428361118,A
3.306396484,-0.258132041,A
3.30645752,-0.225732759,A
3.306518555,-0.206080735,A
3.30657959,-0.148186922,A
3.306640625,-0.118443303,A
3.30670166,-0.133315116,A
3.306762695,-0.169697911,A
3.30682373,-0.158012927,A
3.306884766,-0.155622825,A
3.306945801,-0.1450001,A
3.307006836,-0.109148428,A
3.307067871,-0.061611764,A
3.307128906,-0.10649275,A
3.307189941,-0.177930519,A
3.307250977,-0.17766495,A
3.307312012,-0.13703306,A
3.307373047,-0.099853545,A
3.307434082,-0.111804113,A
3.307495117,-0.109413996,A
3.307556152,-0.058690518,A
3.307617188,-0.025228957,A
3.307678223,0.025494523,A
3.307739258,0.124020241,A
3.307800293,0.166511104,A
3.307861328,0.117912173,A
3.307922363,0.096932299,A
3.307983398,0.100119121,A
3.308044434,0.093214355,A
3.308105469,0.068250962,A
3.308166504,0.054706998,A
3.308227539,0.049130071,A
3.308288574,0.061346199,A
3.308349609,0.032133725,A
3.308410645,-0.021776572,A
3.30847168,-0.012481693,A
3.308532715,-0.044615418,A
3.30859375,-0.036648378,A
3.308654785,-0.033461563,A
3.30871582,0.026291227,A
3.308776855,0.035054971,A
3.308837891,0.023635549,A
3.308898926,-0.006639199,A
3.308959961,0.008763743,A
3.309020996,0.033992697,A
3.309082031,0.043287575,A
3.309143066,0.086840719,A
3.309204102,0.130393863,A
3.309265137,0.161996454,A
3.309326172,0.167573377,A
3.309387207,0.143672273,A
3.309448242,0.121098988,A
3.309509277,0.098791279,A
3.309570313,0.11499092,A
3.309631348,0.150577039,A
3.309692383,0.180055067,A
3.309753418,0.117912173,A
3.309814453,0.031602588,A
3.309875488,-0.013809534,A
3.309936523,-0.028946908,A
3.309997559,-0.008232607,A
3.310058594,0.026025658,A
3.310119629,0.101181388,A
3.310180664,0.172088027,A
3.310241699,0.173681438,A
3.310302734,0.140751019,A
3.31036377,0.187225401,A
3.310424805,0.186694279,A
3.31048584,0.167838946,A
3.310546875,0.146062374,A
3.31060791,0.099587984,A
3.310668945,0.070109941,A
3.31072998,0.039038491,A
3.310791016,0.055238135,A
3.310852051,0.101181388,A
3.310913086,0.081529364,A
3.310974121,0.101181388,A
3.311035156,0.135174081,A
3.311096191,0.188022122,A
3.311157227,0.109413996,A
3.311218262,0.019386461,A
3.311279297,-0.003186815,A
3.311340332,-0.014606237,A
3.311401367,-0.025760092,A
3.311462402,-0.006639199,A
3.311523438,0.040100761,A
3.311584473,0.058956087,A
3.311645508,0.06639199,A
3.311706543,0.062142901,A
3.311767578,0.053113591,A
3.311828613,0.040631898,A
3.311889648,0.027353499,A
3.311950684,0.02868134,A
3.312011719,0.067188695,A
3.312072754,0.06639199,A
3.312133789,0.026291227,A
3.312194824,0.012747262,A
3.312255859,0.050192345,A
3.312316895,0.071703345,A
3.31237793,0.06639199,A
3.312438965,0.101446964,A
3.3125,0.168104514,A
3.312561035,0.17766495,A
3.31262207,0.173150301,A
3.312683105,0.155888379,A
3.312744141,0.156950653,A
3.312805176,0.162527591,A
3.312866211,0.16093418,A
3.312927246,0.155622825,A
3.312988281,0.171291336,A
3.313049316,0.157216221,A
3.313110352,0.14154771,A
3.313171387,0.124551371,A
3.313232422,0.100650251,A
3.313293457,0.08046709,A
3.313354492,0.084716178,A
3.313415527,0.125613645,A
3.313476563,0.15482612,A
3.313537598,0.139157608,A
3.313598633,0.128269315,A
3.313659668,0.178727239,A
3.313720703,0.18297632,A
3.313781738,0.228653997,A
3.313842773,0.40499112,A
3.313903809,0.521841049,A
3.313964844,0.717299044,A
3.314025879,0.835211277,A
3.314086914,0.680650651,A
6.078613281,0.13703306,A
6.078674316,0.160137489,A
6.078735352,0.204487324,A
6.078796387,0.237152189,A
6.078857422,0.233699799,A
6.078918457,0.153763846,A
6.078979492,0.076749139,A
6.079040527,0.023635549,A
6.079101563,0.061877333,A
6.079162598,0.09852571,A
6.079223633,0.124020241,A
6.079284668,0.167307809,A
6.079345703,0.176337123,A
6.079406738,0.104899347,A
6.079467773,0.038241785,A
6.079528809,0.088168561,A
6.079589844,0.117646605,A
6.079650879,0.130393863,A
6.079711914,0.142078847,A
6.079772949,0.229716271,A
6.079833984,0.407646805,A
6.07989502,0.522637725,A
6.079956055,0.757134199,A
6.08001709,0.943562925,A
6.080078125,0.832821071,A
6.08013916,0.646126807,A
6.080200195,0.598855793,A
6.08026123,0.679853976,A
6.080322266,0.697912574,A
6.080383301,0.666310012,A
6.080444336,0.838398039,A
6.080505371,0.54122746,A
6.080566406,0.141282156,A
6.080627441,0.081529364,A
6.080688477,0.085247315,A
6.080749512,0.139954314,A
6.080810547,0.12906602,A
6.080871582,0.18217963,A
6.080932617,0.273269415,A
6.080993652,0.395961821,A
6.081054688,0.500595629,A
6.081115723,0.566722035,A
6.081176758,0.562207341,A
6.081237793,0.512015045,A
6.081298828,0.446950883,A
6.081359863,0.397024065,A
6.081420898,0.39436844,A
6.081481934,0.354533225,A
6.081542969,0.269285887,A
6.081604004,0.174212575,A
6.081665039,0.120302282,A
6.081726074,0.124020241,A
6.081787109,0.142875552,A
6.081848145,0.150045887,A
6.08190918,0.225998342,A
6.081970215,0.255741954,A
6.08203125,0.238214448,A
6.082092285,0.179789513,A
6.08215332,0.127472624,A
6.082214355,0.04647439,A
6.082275391,0.042756438,A
6.082336426,0.072234482,A
6.082397461,0.111538537,A
6.082458496,0.122161262,A
6.082519531,0.138095334,A
6.082580566,0.149249196,A
6.082641602,0.176071554,A
6.082702637,0.211923227,A
6.082763672,0.243525818,A
6.082824707,0.269285887,A
6.082885742,0.292655885,A
6.082946777,0.280970901,A
6.083007813,0.251227289,A
6.083068848,0.22546719,A
6.083129883,0.184569731,A
6.083190918,0.125613645,A
6.083251953,0.07250005,A
6.083312988,-0.019917596,A
6.083374023,-0.08657515,A
6.083435059,-0.073562324,A
6.083496094,-0.02974361,A
6.083557129,0.06453301,A
6.083618164,0.154029414,A
6.083679199,0.147124648,A
6.083740234,0.095870025,A
6.08380127,0.080998227,A
6.083862305,0.019386461,A
6.08392334,-0.034523834,A
6.083984375,-0.055238135,A
6.08404541,-0.024166685,A
6.084106445,-0.002921247,A
6.08416748,-0.011419422,A
6.084228516,0.011419422,A
6.084289551,0.044349849,A
6.084350586,0.058956087,A
6.084411621,0.112866379,A
6.084472656,0.163324296,A
6.084533691,0.213251069,A
6.084594727,0.215906739,A
6.084655762,0.138360903,A
6.084716797,0.142078847,A
6.084777832,0.244056955,A
6.084838867,0.759524345,A
6.084899902,0.736419916,A
6.084960938,0.257600904,A
6.085021973,0.180586204,A
6.085083008,0.094276622,A
6.085144043,0.085247315,A
6.085205078,0.123223528,A
6.085266113,0.156950653,A
6.085327148,0.170494631,A
6.085388184,0.121364556,A
6.085449219,0.101978093,A
6.085510254,0.099853545,A
6.085571289,0.088699698,A
6.085632324,0.06453301,A
6.085693359,0.070906647,A
6.085754395,0.101712525,A
6.08581543,0.127472624,A
6.085876465,0.08445061,A
6.0859375,0.045146551,A
6.085998535,-0.010622718,A
6.08605957,-0.05842495,A
6.086120605,-0.071172215,A
6.086181641,-0.06240847,A
6.086242676,-0.04647439,A
6.086303711,-0.020183163,A
6.086364746,-0.029212475,A
6.086425781,-0.01434067,A
6.086486816,-0.058956087,A
6.086547852,-0.093479916,A
6.086608887,-0.056034837,A
6.086669922,-0.008763743,A
6.086730957,0.007967039,A
6.086791992,0.005311359,A
6.086853027,-0.006639199,A
6.086914063,-0.072234482,A
6.086975098,-0.186428711,A
6.087036133,-0.240073442,A
6.087097168,-0.278049648,A
6.087158203,-0.290265769,A
6.087219238,-0.28468886,A
6.087280273,-0.265567958,A
6.087341309,-0.213516623,A
6.087402344,-0.228653997,A
6.087463379,-0.216172308,A
6.087524414,-0.130659431,A
6.087585449,-0.049661204,A
6.087646484,-0.044615418,A
6.08770752,-0.045943256,A
6.087768555,-0.06453301,A
6.08782959,-0.110210702,A
6.087890625,-0.201831654,A
6.08795166,-0.240073442,A
6.088012695,-0.264240116,A
6.08807373,-0.226795033,A
6.088134766,-0.358516723,A
6.088195801,-0.539634109,A
6.088256836,-0.70747304,A
6.088317871,-0.925504327,A
6.088378906,-0.979680181,A
6.088439941,-0.74624598,A
6.088500977,-0.533791602,A
6.088562012,-0.49873665,A
6.088623047,-0.595403314,A
6.088684082,-0.628333747,A
6.088745117,-0.747042656,A
6.088806152,-0.879561067,A
6.088867188,-0.86654824,A
6.088928223,-0.56406635,A
6.088989258,-0.117115475,A
6.089050293,0.008498174,A
6.089111328,0.031337019,A
6.089172363,0.006904767,A
6.089233398,0.022838844,A
6.089294434,0.022838844,A
6.089355469,0.043287575,A
6.089416504,0.05444143,A
6.089477539,0.086309589,A
6.089538574,0.114194222,A
6.089599609,0.154560536,A
6.089660645,0.155888379,A
6.08972168,0.137298629,A
6.089782715,0.050192345,A
6.08984375,0.009826014,A
6.089904785,0.031602588,A
6.08996582,0.05842495,A
6.090026855,0.083919473,A
6.090087891,0.063470744,A
6.090148926,0.043818716,A
6.090209961,0.057628248,A
6.090270996,0.030274747,A
6.090332031,0.033992697,A
6.090393066,0.079935953,A
6.090454102,0.096666738,A
6.090515137,0.038241785,A
6.090576172,-0.050989047,A
6.090637207,-0.112866379,A
6.090698242,-0.125879213,A
6.090759277,-0.067188695,A
6.090820313,-0.021245437,A
6.090881348,0.028946908,A
6.090942383,0.085512877,A
6.091003418,0.117912173,A
6.091064453,0.136767507,A
6.091125488,0.123489104,A
6.091186523,0.070109941,A
6.091247559,0.072765619,A
6.091308594,0.061080631,A
6.091369629,0.035054971,A
6.091430664,-0.019652028,A
6.091491699,-0.028150203,A
6.091552734,-0.015137373,A
6.09161377,-0.022573275,A
6.091674805,-0.035586108,A
6.09173584,-0.01805862,A
6.091796875,0.027353499,A
6.09185791,0.087637432,A
6.091918945,0.080201522,A
6.09197998,0.074890167,A
6.092041016,0.082591631,A
6.092102051,0.087637432,A
6.092163086,0.113397516,A
6.092224121,0.139688745,A
6.092285156,0.159606338,A
6.092346191,0.200503811,A
6.092407227,0.194395736,A
6.092468262,0.186959833,A
6.092529297,0.22998184,A
6.092590332,0.277252942,A
6.092651367,0.291328043,A
6.092712402,0.284157693,A
6.092773438,0.372857422,A
6.092834473,0.436593711,A
6.092895508,0.444560766,A
6.092956543,0.429157823,A
6.093017578,0.388791472,A
6.093078613,0.308324397,A
6.093139648,0.213251069,A
6.093200684,0.126675919,A
6.093261719,0.095604464,A
6.093322754,0.029478043,A
6.093383789,-0.050192345,A
6.093444824,-0.088699698,A
6.093505859,-0.074624598,A
6.093566895,-0.038507354,A
6.09362793,0.03000918,A
6.093688965,0.128534898,A
6.09375,0.193067893,A
6.093811035,0.15296714,A
6.09387207,0.13889204,A
6.093933105,0.115522057,A
6.093994141,0.112600811,A
6.094055176,0.101446964,A
6.094116211,0.071437776,A
6.094177246,0.090293102,A
6.094238281,0.155091688,A
6.094299316,0.229716271,A
6.094360352,0.275393963,A
6.094421387,0.335412323,A
6.094482422,0.380027741,A
6.094543457,0.409240216,A
6.094604492,0.434203595,A
6.094665527,0.508031487,A
6.094726563,0.504313529,A
6.094787598,0.475101084,A
6.094848633,0.405522287,A
6.094909668,0.313635737,A
6.094970703,0.191474497,A
6.095031738,0.113928653,A
6.095092773,0.05444143,A
6.095153809,0.013543966,A
6.095214844,-0.008232607,A
6.095275879,0.028150203,A
6.095336914,0.109148428,A
6.095397949,0.187756553,A
6.095458984,0.237417758,A
6.09552002,0.269817054,A
6.095581055,0.321602792,A
6.09564209,0.35904789,A
6.095703125,0.404459983,A
6.09576416,0.455714613,A
6.095825195,0.475366652,A
6.09588623,0.423580885,A
6.095947266,0.301419646,A
6.096008301,0.241666839,A
6.096069336,0.237417758,A
6.096130371,0.213251069,A
6.096191406,0.228919581,A
6.096252441,0.227591738,A
6.096313477,0.284157693,A
6.096374512,0.256804198,A
6.096435547,0.269285887,A
6.096496582,0.399148643,A
6.096557617,0.544945478,A
6.096618652,0.800952971,A
6.096679688,0.902134359,A
6.096740723,0.735357642,A
6.096801758,0.517857492,A
6.096862793,0.429157823,A
6.096923828,0.519185364,A
6.096984863,0.610275149,A
6.097045898,0.733233154,A
6.097106934,0.98499155,A
6.097167969,0.717564642,A
6.097229004,0.331959963,A
6.097290039,0.232637525,A
6.097351074,0.13889204,A
6.097412109,0.125082508,A
6.097473145,0.14234443,A
6.09753418,0.144468963,A
6.097595215,0.131987274,A
6.09765625,0.071968913,A
6.097717285,0.068250962,A
6.09777832,0.109413996,A
6.097839355,0.095870025,A
6.097900391,0.072234482,A
6.097961426,0.051254615,A
6.098022461,0.088965259,A
6.098083496,0.174212575,A
6.098144531,0.167042255,A
6.098205566,0.159606338,A
6.098266602,0.121098988,A
6.098327637,0.120567858,A
6.098388672,0.157216221,A
6.098449707,0.187225401,A
6.098510742,0.133049548,A
6.098571777,0.080201522,A
6.098632813,0.071968913,A
6.098693848,0.096666738,A
6.098754883,0.058159381,A
6.098815918,0.025760092,A
6.098876953,0.030274747,A
6.098937988,0.048598934,A
6.098999023,0.009294878,A
6.099060059,-0.008763743,A
6.099121094,-0.00265568,A
6.099182129,-0.009294878,A
6.099243164,-0.013278398,A
6.099304199,-0.026822364,A
6.099365234,0.050457913,A
6.09942627,0.120036721,A
6.099487305,0.145265669,A
6.09954834,0.149514765,A
6.099609375,0.143141136,A
6.09967041,0.104899347,A
6.099731445,0.069047667,A
6.09979248,0.041959736,A
6.099853516,0.035586108,A
6.099914551,0.070109941,A
6.099975586,0.10436821,A
6.100036621,0.105430476,A
6.100097656,0.101712525,A
6.100158691,0.102774791,A
6.100219727,0.140751019,A
6.100280762,0.134642944,A
6.100341797,0.132252842,A
6.100402832,0.06851653,A
6.100463867,0.00132784,A
6.100524902,-0.040366326,A
6.100585938,-0.050723482,A
6.100646973,-0.038507354,A
6.100708008,-0.018324189,A
6.100769043,0.02204214,A
6.100830078,0.07037551,A
6.100891113,0.06453301,A
6.100952148,0.053910296,A
6.101013184,0.08843413,A
6.101074219,0.107023887,A
6.101135254,0.104102634,A
6.101196289,0.156950653,A
6.101257324,0.146593511,A
6.101318359,0.074890167,A
6.101379395,-0.034258265,A
6.10144043,0.150577039,A
6.101501465,0.806264341,A
6.1015625,0.412161469,A
6.101623535,-0.018324189,A
6.10168457,-0.041694168,A
6.101745605,-0.034258265,A
6.101806641,-0.010622718,A
6.101867676,0.009294878,A
6.101928711,0.093745485,A
6.101989746,0.170760185,A
6.102050781,0.123489104,A
6.102111816,0.062142901,A
6.102172852,0.040897466,B
6.102233887,-0.032664858,B
6.102294922,-0.151373729,B
6.102355957,-0.213516623,B
6.102416992,-0.199175969,B
6.102478027,-0.199707091,B
6.102539063,-0.210064247,B
6.102600098,-0.222014815,B
6.102661133,-0.250696152,B
6.102722168,-0.281502038,B
6.102783203,-0.29185918,B
6.102844238,-0.293718159,B
6.102905273,-0.279908627,B
6.102966309,-0.278580785,B
6.103027344,-0.324789613,B
6.103088379,-0.344176054,B
6.103149414,-0.28654781,B
6.103210449,-0.206877425,B
6.103271484,-0.172088027,B
6.10333252,-0.166511104,B
6.103393555,-0.1450001,B
6.10345459,-0.178196102,B
6.103515625,-0.207674146,B
6.10357666,-0.21935913,B
6.103637695,-0.217234582,B
6.10369873,-0.218562424,B
6.103759766,-0.254148513,B
6.103820801,-0.279111922,B
6.103881836,-0.297967225,B
6.103942871,-0.357454479,B
6.104003906,-0.376044244,B
6.104064941,-0.377106488,B
6.104125977,-0.344441622,B
6.104187012,-0.262646705,B
6.104248047,-0.147655785,B
6.104309082,-0.065329716,B
6.104370117,0.000796704,B
6.104431152,0.035586108,B
6.104492188,0.051520184,B
6.104553223,0.060815062,B
6.104614258,0.07037551,B
6.104675293,0.016465213,B
6.104736328,-0.015934078,B
6.104797363,-0.181648478,B
6.104858398,-0.350284159,B
6.104919434,-0.531667054,B
6.104980469,-0.798297286,B
6.105041504,-0.810778975,B
6.105102539,-0.544148743,B
6.105163574,-0.390650451,B
6.105224609,-0.464743912,B
6.105285645,-0.571502209,B
6.10534668,-0.615852118,B
6.105407715,-0.816887081,B
6.10546875,-0.940110564,B
6.105529785,-0.810778975,B
6.10559082,-0.690476716,B
6.105651855,-0.317619294,B
6.105712891,-0.050723482,B
6.105773926,0.040631898,B
6.105834961,0.093745485,B
6.105895996,0.127738178,B
6.105957031,0.148186922,B
6.106018066,0.129331589,B
6.106079102,0.086044014,B
6.106140137,0.058690518,B
6.106201172,0.036117241,B
6.106262207,0.050723482,B
6.106323242,0.069844373,B
6.106384277,0.05842495,B
6.106445313,0.037445083,B
6.106506348,0.047802232,B
6.106567383,0.045412119,B
6.106628418,0.060283929,B
6.106689453,0.063205175,B
6.106750488,0.006373631,B
6.106811523,-0.07834255,B
6.106872559,-0.143406689,B
6.106933594,-0.161730886,B
6.106994629,-0.184304163,B
6.107055664,-0.165183261,B
6.107116699,-0.170760185,B
6.107177734,-0.155622825,B
6.10723877,-0.185632005,B
6.107299805,-0.227591738,B
6.10736084,-0.207674146,B
6.107421875,-0.16093418,B
6.10748291,-0.15296714,B
6.107543945,-0.104102634,B
6.10760498,-0.035586108,B
6.107666016,0.033727132,B
6.107727051,0.052582454,B
6.107788086,0.080998227,B
6.107849121,0.095073327,B
6.107910156,0.186428711,B
6.107971191,0.234762073,B
6.108032227,0.206877425,B
6.108093262,0.184835285,B
6.108154297,0.192271203,B
6.108215332,0.208205268,B
6.108276367,0.240604565,B
6.108337402,0.225998342,B
6.108398438,0.132252842,B
6.108459473,0.074890167,B
6.108520508,0.045677688,B
6.108581543,0.016199645,B
6.108642578,-0.024963386,B
6.108703613,-0.061611764,B
6.108764648,-0.097463444,B
6.108825684,-0.099322408,B
6.108886719,-0.105961613,B
6.108947754,-0.084185049,B
6.109008789,-0.013543966,B
6.109069824,0.077545844,B
6.109130859,0.124285802,B
6.109191895,0.143141136,B
6.10925293,0.160668612,B
6.109313965,0.198379263,B
6.109375,0.206877425,B
6.109436035,0.238480031,B
6.10949707,0.30248189,B
6.109558105,0.366218209,B
6.109619141,0.360641271,B
6.109680176,0.34656617,B
6.109741211,0.274331689,B
6.109802246,0.20873642,B
6.109863281,0.175540417,B
6.109924316,0.172619179,B
6.109985352,0.223342657,B
6.110046387,0.245650366,B
6.110107422,0.217765719,B
6.110168457,0.188022122,B
6.110229492,0.281502038,B
6.110290527,0.312042326,B
6.110351563,0.32186836,B
6.110412598,0.383480102,B
6.110473633,0.357454479,B
6.110534668,0.267958045,B
6.110595703,0.143406689,B
6.110656738,0.094011061,B
6.110717773,0.069844373,B
6.110778809,0.058690518,B
6.110839844,0.089761972,B
6.110900879,0.164652139,B
6.110961914,0.25999102,B
6.111022949,0.25467968,B
6.111083984,0.224404916,B
6.11114502,0.201831654,B
6.111206055,0.167838946,B
6.11126709,0.155357257,B
6.111328125,0.168635651,B
6.11138916,0.143672273,B
6.111450195,0.148452476,B
6.11151123,0.16438657,B
6.111572266,0.184304163,B
6.111633301,0.223608226,B
6.111694336,0.253882974,B
6.111755371,0.253351837,B
6.111816406,0.262381136,B
6.111877441,0.295842707,B
6.111938477,0.280439764,B
6.111999512,0.247243762,B
6.112060547,0.253882974,B
6.112121582,0.246978208,B
6.112182617,0.237152189,B
6.112243652,0.238480031,B
6.112304688,0.236089915,B
6.112365723,0.234496504,B
6.112426758,0.222014815,B
6.112487793,0.1989104,B
6.112548828,0.22546719,B
6.112609863,0.282298744,B
6.112670898,0.281767607,B
6.112731934,0.239011154,B
6.112792969,0.172884747,B
6.112854004,0.201034933,B
6.112915039,0.209267542,B
6.112976074,0.240604565,B
6.113037109,0.218296856,B
6.113098145,0.255741954,B
6.11315918,0.476960063,B
6.113220215,0.661529779,B
6.11328125,0.928159952,B
6.113342285,1.094140053,B
6.11340332,0.991099596,B
6.113464355,0.82591635,B
6.113525391,0.78342551,B
6.113586426,0.920458496,B
6.113647461,1.008361459,B
6.113708496,1.059881687,B
6.113769531,1.208599687,B
6.113830566,0.77811414,B
6.113891602,0.322665066,B
6.113952637,0.184835285,B
6.114013672,0.122426823,B
6.114074707,0.13703306,B
6.114135742,0.156419531,B
6.114196777,0.179789513,B
6.114257813,0.225998342,B
6.114318848,0.261318862,B
6.114379883,0.257600904,B
6.114440918,0.233699799,B
6.114501953,0.237683326,B
6.114562988,0.219890267,B
6.114624023,0.237417758,B
6.114685059,0.230512992,B
6.114746094,0.24671264,B
6.114807129,0.20342505,B
6.114868164,0.131190568,B
6.114929199,0.087902993,B
6.114990234,0.051785752,B
6.11505127,-0.023104411,B
6.115112305,-0.06851653,B
6.11517334,-0.087371856,B
6.115234375,-0.074624598,B
6.11529541,-0.044880986,B
6.115356445,-0.010622718,B
6.11541748,0.011419422,B
6.115478516,0.013012829,B
6.115539551,-0.02974361,B
6.115600586,-0.079935953,B
6.115661621,-0.033727132,B
6.115722656,0.002124544,B
6.115783691,0.005576927,B
6.115844727,0.056831542,B
6.115905762,0.10038469,B
6.115966797,0.07250005,B
6.116027832,0.101712525,B
6.116088867,0.146327943,B
6.116149902,0.237417758,B
6.116210938,0.241135716,B
6.116271973,0.209001973,B
6.116333008,0.198113695,B
6.116394043,0.195989162,B
6.116455078,0.174743712,B
6.116516113,0.16544883,B
6.116577148,0.176071554,B
6.116638184,0.182445183,B
6.116699219,0.167042255,B
6.116760254,0.105164908,B
6.116821289,0.075952441,B
6.116882324,0.085778452,B
6.116943359,0.113131948,B
6.117004395,0.16438657,B
6.11706543,0.251227289,B
6.117126465,0.285751104,B
6.1171875,0.221218109,B
6.117248535,0.162793145,B
6.11730957,0.11233525,B
6.117370605,0.035054971,B
6.117431641,-0.013278398,B
6.117492676,-0.021245437,B
6.117553711,0.019917596,B
6.117614746,0.028415771,B
6.117675781,0.006108063,B
6.117736816,-0.027087932,B
6.117797852,-0.024166685,B
6.117858887,-0.044880986,B
6.117919922,-0.027884634,B
6.117980957,-0.021776572,B
6.118041992,-0.017261917,B
6.118103027,0.015137373,B
6.118164063,0.579734862,B
6.118225098,0.642939985,B
6.118286133,0.172619179,B
6.118347168,0.039038491,B
6.118408203,-0.08445061,B
6.118469238,-0.139157608,B
6.118530273,-0.178727239,B
6.118591309,-0.185366437,B
6.118652344,-0.167573377,B
6.118713379,-0.143672273,B
6.118774414,-0.131456137,B
6.118835449,-0.115522057,B
6.118896484,-0.115787633,B
6.11895752,-0.092152081,B
6.119018555,-0.131987274,B
6.11907959,-0.169963494,B
6.119140625,-0.123223528,B
6.11920166,-0.095870025,B
6.119262695,-0.133846253,B
6.11932373,-0.170760185,B
6.119384766,-0.162262022,B
6.119445801,-0.131190568,B
6.119506836,-0.140751019,B
6.119567871,-0.157216221,B
6.119628906,-0.154294983,B
6.119689941,-0.124551371,B
6.119750977,-0.133315116,B
6.119812012,-0.133580685,B
